game_pk,official_date,team_id,player_id,is_starter,outs,batters_faced,hits,runs,earned_runs,home_runs,walks,hit_batsmen,strike_outs,pitches,strikes
634572,2021-04-04,109,656464,0,1,1,0,0,0,0,0,0,1,3,3
634572,2021-04-04,135,657612,0,3,5,1,0,0,0,0,0,1,16,10
634572,2021-04-04,135,663978,1,12,19,4,3,2,0,3,0,3,89,54
634593,2021-04-04,118,451584,0,3,4,1,1,1,1,0,0,0,13,9
634593,2021-04-04,140,453178,0,3,5,2,1,1,0,0,0,3,23,17
634593,2021-04-04,140,543475,1,17,23,5,2,2,1,0,0,8,76,52
634593,2021-04-04,118,596001,0,3,4,1,0,0,0,0,0,1,14,9
634593,2021-04-04,140,605138,0,7,8,1,0,0,0,0,0,3,31,23
634593,2021-04-04,118,622092,0,9,10,1,0,0,0,1,0,2,34,22
634593,2021-04-04,118,641394,0,2,2,0,0,0,0,0,0,1,5,4
634593,2021-04-04,118,663903,1,10,19,5,6,5,1,3,1,5,77,50
634597,2021-04-04,158,458676,0,6,12,4,2,2,0,2,0,0,56,30
634597,2021-04-04,142,501381,1,15,22,4,1,0,0,2,0,5,81,57
634597,2021-04-04,142,570663,0,3,3,0,0,0,0,0,0,2,13,9
634597,2021-04-04,158,605288,1,15,18,4,2,2,1,2,0,4,77,44
634597,2021-04-04,158,642233,0,3,3,0,0,0,0,0,0,2,10,7
634597,2021-04-04,158,656876,0,3,8,3,4,3,1,1,0,1,35,17
634597,2021-04-04,142,660896,0,6,6,0,0,0,0,0,0,1,24,16
634597,2021-04-04,142,664054,0,3,5,1,1,1,1,1,0,2,23,14
634607,2021-04-04,141,475479,0,3,3,0,0,0,0,0,0,2,15,10
634607,2021-04-04,147,593334,1,9,15,4,3,3,2,1,0,2,68,44
634607,2021-04-04,141,605447,0,3,3,0,0,0,0,0,0,1,10,7
634607,2021-04-04,141,621366,0,2,2,0,0,0,0,0,0,0,8,5
634607,2021-04-04,141,643615,1,12,15,3,0,0,0,1,0,1,63,40
634607,2021-04-04,147,650633,0,18,21,1,0,0,0,1,0,3,68,48
634607,2021-04-04,141,657240,0,3,3,0,0,0,0,0,0,2,11,9
634607,2021-04-04,141,663423,0,4,7,2,1,1,0,1,0,0,34,18
634610,2021-04-04,111,493603,0,3,7,2,1,1,0,2,0,2,28,15
634610,2021-04-04,111,572070,1,6,15,7,6,6,0,2,0,2,61,35
634610,2021-04-04,111,598264,0,3,4,0,0,0,0,1,0,2,14,10
634610,2021-04-04,111,617228,0,3,5,0,0,0,0,2,0,2,27,15
634610,2021-04-04,110,642121,0,6,7,1,0,0,0,0,0,3,37,26
634610,2021-04-04,111,657031,0,2,8,5,4,4,0,1,0,2,28,15
634610,2021-04-04,110,669145,1,18,23,4,3,3,1,1,0,5,73,54
634610,2021-04-04,110,669330,0,3,5,1,0,0,0,1,0,0,23,13
634610,2021-04-04,111,676477,0,10,13,3,0,0,0,0,0,5,59,39
634611,2021-04-04,116,571656,0,3,5,1,2,2,1,1,0,0,23,13
634611,2021-04-04,116,596057,0,5,9,4,4,4,1,0,0,1,21,16
634611,2021-04-04,114,615698,0,3,3,0,0,0,0,0,0,2,12,8
634611,2021-04-04,116,641302,0,3,4,1,1,1,1,0,0,1,13,9
634611,2021-04-04,114,650644,1,21,24,2,3,3,2,3,0,6,91,57
634611,2021-04-04,114,661403,0,3,3,0,0,0,0,0,0,1,16,10
634611,2021-04-04,116,669373,1,16,21,4,2,2,0,2,0,4,87,53
634613,2021-04-04,112,518886,0,3,3,0,0,0,0,0,0,2,16,11
634613,2021-04-04,112,571521,0,2,4,3,1,1,0,0,0,0,19,11
634613,2021-04-04,112,572193,0,4,4,0,0,0,0,1,0,0,14,9
634613,2021-04-04,112,595465,0,1,1,0,0,0,0,0,0,0,2,2
634613,2021-04-04,134,605195,0,3,4,0,0,0,0,1,0,1,17,8
634613,2021-04-04,112,605200,1,17,24,4,2,2,1,3,0,5,88,58
634613,2021-04-04,134,607572,0,2,3,0,0,0,0,2,0,0,13,5
634613,2021-04-04,134,608717,0,3,3,0,0,0,0,0,0,1,9,7
634613,2021-04-04,134,621249,0,4,6,1,1,1,0,0,0,1,17,13
634613,2021-04-04,134,656605,1,9,15,2,3,3,1,4,0,4,77,42
634613,2021-04-04,134,670280,0,3,3,0,0,0,0,0,0,0,11,6
634617,2021-04-04,144,455119,0,2,6,3,1,1,0,1,0,0,17,9
634617,2021-04-04,144,554431,0,3,3,0,0,0,0,0,0,3,16,10
634617,2021-04-04,143,593576,0,3,5,0,0,0,0,2,0,1,23,10
634617,2021-04-04,144,594795,0,1,1,0,0,0,0,0,0,0,1,1
634617,2021-04-04,143,621107,1,21,24,4,1,1,1,1,0,8,80,54
634617,2021-04-04,143,621237,0,3,3,0,0,0,0,0,0,2,10,8
634617,2021-04-04,144,621345,0,3,4,1,0,0,0,0,0,3,13,12
634617,2021-04-04,144,666120,1,15,20,4,1,1,1,2,0,7,88,55
634637,2021-04-04,108,518553,0,4,5,1,0,0,0,0,0,1,12,8
634637,2021-04-04,145,607481,0,3,5,0,0,0,0,1,1,1,22,11
634637,2021-04-04,145,614179,0,3,4,1,1,1,0,0,0,0,13,10
634637,2021-04-04,108,628452,0,5,8,0,1,0,0,1,1,2,30,18
634637,2021-04-04,145,641582,0,1,3,1,2,2,1,1,0,1,16,8
634637,2021-04-04,108,642083,0,4,6,2,0,0,0,0,0,2,29,19
634637,2021-04-04,145,656302,1,14,22,5,3,3,1,3,0,3,92,53
634637,2021-04-04,108,660271,1,14,22,2,3,1,0,5,0,7,92,53
634637,2021-04-04,145,676051,0,4,7,3,1,1,1,0,0,0,22,16
634651,2021-04-04,133,433589,0,5,7,2,1,1,1,0,0,0,26,18
634651,2021-04-04,133,592473,0,2,5,2,3,2,0,0,0,0,16,10
634651,2021-04-04,133,605525,0,3,3,0,0,0,0,1,0,1,10,5
634651,2021-04-04,133,640455,1,14,21,6,5,5,2,3,0,4,101,67
634651,2021-04-04,117,656232,0,14,14,0,0,0,0,0,0,4,44,30
634651,2021-04-04,117,664353,1,13,19,4,2,2,0,2,0,5,101,65
634651,2021-04-04,133,664789,0,3,4,1,0,0,0,0,0,0,20,13
634551,2021-04-05,145,607074,1,15,22,2,0,0,0,3,2,9,95,57
634551,2021-04-05,136,608716,0,6,9,2,0,0,0,1,0,2,42,26
634551,2021-04-05,145,614179,0,6,6,0,0,0,0,0,0,1,22,17
634551,2021-04-05,145,656629,0,6,8,1,0,0,0,1,0,5,34,20
634551,2021-04-05,136,656954,1,15,26,8,6,4,1,2,1,5,92,54
634551,2021-04-05,136,676684,0,6,7,0,0,0,0,1,0,1,24,17
634552,2021-04-05,108,453265,0,1,1,0,0,0,0,0,0,0,4,2
634552,2021-04-05,108,500779,1,10,19,5,4,4,0,3,0,5,86,46
634552,2021-04-05,117,501925,0,0,3,2,3,3,0,0,1,0,9,6
634552,2021-04-05,108,518553,0,3,4,1,0,0,0,0,0,1,22,15
634552,2021-04-05,117,548384,0,3,6,2,1,1,0,1,0,1,28,17
634552,2021-04-05,108,592222,0,2,3,1,0,0,0,0,0,0,12,6
634552,2021-04-05,117,592773,0,2,2,0,0,0,0,0,0,1,9,8
634552,2021-04-05,108,594577,0,3,4,1,1,1,1,0,0,0,25,17
634552,2021-04-05,117,642130,0,3,6,1,1,0,0,1,0,0,12,10
634552,2021-04-05,117,650556,0,6,7,1,0,0,0,0,0,0,39,22
634552,2021-04-05,108,669735,0,8,13,3,1,1,0,2,0,3,41,26
634552,2021-04-05,117,677651,1,10,17,4,2,2,1,3,0,1,68,40
634558,2021-04-05,113,448281,0,3,3,0,0,0,0,0,0,2,13,11
634558,2021-04-05,113,592254,1,15,21,3,2,2,2,2,0,9,81,54
634558,2021-04-05,134,593140,0,3,7,3,2,2,0,1,0,1,26,15
634558,2021-04-05,113,607237,0,3,6,2,1,1,1,1,0,1,25,15
634558,2021-04-05,134,607572,0,3,4,1,1,1,1,0,0,2,18,11
634558,2021-04-05,113,608371,0,3,3,0,0,0,0,0,0,1,15,9
634558,2021-04-05,134,664141,1,12,20,3,1,1,0,4,0,6,82,50
634558,2021-04-05,134,665854,0,6,7,1,1,1,1,0,0,4,33,22
634558,2021-04-05,113,672335,0,3,2,0,0,0,0,0,0,2,13,8
634562,2021-04-05,146,446321,0,3,3,0,0,0,0,0,0,2,13,8
634562,2021-04-05,138,594965,1,15,21,3,1,1,0,1,2,3,93,57
634562,2021-04-05,146,595928,0,3,5,2,1,1,1,0,0,2,26,17
634562,2021-04-05,138,606149,0,6,7,1,0,0,0,0,0,2,26,17
634562,2021-04-05,138,621052,0,3,4,1,0,0,0,0,0,0,13,7
634562,2021-04-05,146,643256,0,3,3,1,0,0,0,0,0,1,14,9
634562,2021-04-05,146,656548,0,6,6,0,0,0,0,0,0,3,22,15
634562,2021-04-05,138,663855,0,3,3,0,0,0,0,0,0,1,13,8
634562,2021-04-05,146,669432,1,12,18,2,3,2,0,4,0,6,77,46
634566,2021-04-05,158,474463,1,15,20,4,4,4,3,1,0,4,79,43
634566,2021-04-05,112,592094,0,2,4,2,1,1,1,0,0,1,17,10
634566,2021-04-05,112,592866,1,18,22,2,2,2,0,2,1,6,85,57
634566,2021-04-05,112,605177,0,4,4,0,0,0,0,0,0,4,19,15
634566,2021-04-05,112,621219,0,3,3,0,0,0,0,0,0,1,14,9
634566,2021-04-05,158,642207,0,2,5,1,1,1,0,1,1,1,22,11
634566,2021-04-05,158,642233,0,3,4,0,0,0,0,1,1,0,18,8
634566,2021-04-05,158,656420,0,4,4,0,0,0,0,0,0,1,12,6
634587,2021-04-05,110,542888,0,1,3,1,2,2,1,1,0,1,12,8
634587,2021-04-05,147,547973,0,3,4,0,0,0,0,1,0,3,19,13
634587,2021-04-05,147,570666,0,6,7,0,0,0,0,1,0,3,28,18
634587,2021-04-05,110,605347,1,14,20,3,4,4,1,3,0,5,75,41
634587,2021-04-05,110,643316,0,1,5,3,1,1,0,1,0,0,18,8
634587,2021-04-05,147,656756,1,18,22,4,0,0,0,0,0,7,73,55
634587,2021-04-05,110,669135,0,8,10,0,0,0,0,2,0,4,48,26
634588,2021-04-05,116,502706,0,4,11,5,4,4,0,2,0,3,42,26
634588,2021-04-05,142,533167,1,18,22,3,1,1,1,0,0,5,92,65
634588,2021-04-05,116,570632,1,9,16,4,6,5,1,4,0,5,81,39
634588,2021-04-05,116,571656,0,5,9,1,3,3,1,3,0,1,38,18
634588,2021-04-05,116,605612,0,3,4,0,0,0,0,1,0,0,9,4
634588,2021-04-05,116,642397,0,3,5,1,0,0,0,1,0,2,24,12
634588,2021-04-05,116,650530,0,3,6,3,2,2,0,0,0,2,21,14
634588,2021-04-05,142,677976,0,9,15,5,5,5,2,1,0,1,52,32
634591,2021-04-05,137,459429,0,3,5,0,0,0,0,1,1,1,25,13
634591,2021-04-05,135,489334,0,4,6,2,1,1,1,0,0,2,18,11
634591,2021-04-05,135,519141,0,3,3,0,0,0,0,0,0,0,15,10
634591,2021-04-05,137,543101,1,15,23,4,1,1,0,3,0,4,86,47
634591,2021-04-05,137,605538,0,2,4,2,1,1,0,0,0,0,20,12
634591,2021-04-05,137,606625,0,3,3,0,0,0,0,0,0,0,10,5
634591,2021-04-05,135,622503,0,3,5,1,0,0,0,1,0,2,20,11
634591,2021-04-05,135,641941,0,2,3,1,0,0,0,0,0,1,14,10
634591,2021-04-05,137,643511,0,3,4,1,0,0,0,0,0,1,13,9
634591,2021-04-05,135,657612,0,3,3,0,0,0,0,0,0,1,21,13
634591,2021-04-05,137,670056,0,1,2,1,0,0,0,0,0,0,4,2
634591,2021-04-05,135,670970,1,12,17,5,2,2,2,1,0,2,64,41
634600,2021-04-05,119,456034,0,6,12,4,3,3,1,2,0,0,47,27
634600,2021-04-05,133,489265,0,3,6,1,1,1,1,1,0,0,23,14
634600,2021-04-05,119,518397,0,3,3,0,0,0,0,0,0,0,12,7
634600,2021-04-05,133,592473,0,3,5,2,1,1,0,0,0,1,17,12
634600,2021-04-05,133,593423,1,8,19,7,7,7,1,3,1,4,90,53
634600,2021-04-05,133,594056,0,2,5,3,1,1,0,0,0,0,17,12
634600,2021-04-05,133,605525,0,1,2,0,0,0,0,1,0,1,11,5
634600,2021-04-05,133,640462,0,10,14,1,0,0,0,3,0,4,65,35
634600,2021-04-05,119,669160,1,18,23,2,0,0,0,2,0,8,85,57
634601,2021-04-05,111,493603,0,1,1,0,0,0,0,0,0,1,7,4
634601,2021-04-05,111,542882,0,7,11,5,2,2,0,0,0,2,44,30
634601,2021-04-05,111,570488,0,3,3,0,0,0,0,0,0,0,11,6
634601,2021-04-05,111,601713,1,15,20,2,0,0,0,4,0,4,92,52
634601,2021-04-05,139,605488,0,1,2,1,0,0,0,0,0,0,7,4
634601,2021-04-05,139,607391,0,8,15,7,6,6,1,1,0,2,61,36
634601,2021-04-05,139,608379,1,15,24,8,5,4,0,2,0,6,90,65
634601,2021-04-05,111,650382,0,1,3,0,0,0,0,2,0,1,14,4
634606,2021-04-05,143,445213,0,5,6,1,0,0,0,0,0,1,23,14
634606,2021-04-05,143,519043,1,10,18,4,2,2,0,4,0,4,74,47
634606,2021-04-05,121,543507,0,1,4,2,3,2,0,1,0,1,22,13
634606,2021-04-05,121,571901,0,2,5,1,2,0,0,0,1,0,12,10
634606,2021-04-05,121,594798,1,18,21,3,0,0,0,2,0,7,77,50
634606,2021-04-05,121,612434,0,3,4,1,0,0,0,0,0,0,9,7
634606,2021-04-05,143,621237,0,3,6,3,1,1,0,0,0,2,24,15
634606,2021-04-05,143,641401,0,3,3,1,0,0,0,0,0,1,12,9
634606,2021-04-05,143,656322,0,6,7,1,0,0,0,0,0,3,31,22
634612,2021-04-05,141,503569,0,3,5,1,1,1,0,0,1,3,23,15
634612,2021-04-05,141,543022,0,4,5,2,0,0,0,0,0,1,14,9
634612,2021-04-05,141,571927,1,19,23,2,1,1,0,1,1,9,91,62
634612,2021-04-05,140,592314,1,12,18,4,4,4,2,3,0,7,95,59
634612,2021-04-05,140,621129,0,7,13,2,2,1,0,1,3,0,40,22
634612,2021-04-05,141,641835,0,1,2,0,0,0,0,0,0,1,10,6
634612,2021-04-05,140,676969,0,8,8,1,0,0,0,0,1,1,25,15
634616,2021-04-05,118,518633,1,18,22,2,0,0,0,3,0,5,97,58
634616,2021-04-05,118,534910,0,3,4,1,0,0,0,1,0,0,17,11
634616,2021-04-05,118,605130,0,6,6,0,0,0,0,0,0,0,19,15
634616,2021-04-05,114,663474,0,11,16,2,1,1,0,4,0,5,58,32
634616,2021-04-05,114,663531,1,15,21,5,2,2,1,2,0,3,72,44
634616,2021-04-05,114,675916,0,1,1,0,0,0,0,0,0,1,3,3
634529,2021-04-06,135,453343,0,3,3,0,0,0,0,0,0,1,11,9
634529,2021-04-06,135,506433,1,18,21,3,1,1,1,1,0,7,89,55
634529,2021-04-06,137,592717,1,15,20,6,1,1,0,0,0,4,74,51
634529,2021-04-06,137,593974,0,2,2,1,0,0,0,0,0,0,10,7
634529,2021-04-06,135,605309,0,3,3,0,0,0,0,0,0,2,16,9
634529,2021-04-06,137,605538,0,1,3,1,2,2,1,1,0,0,10,6
634529,2021-04-06,137,606424,0,3,3,0,0,0,0,1,0,1,16,10
634529,2021-04-06,137,606625,0,3,3,0,0,0,0,0,0,0,14,6
634529,2021-04-06,135,641941,0,3,3,0,0,0,0,0,0,1,17,13
634530,2021-04-06,113,489119,1,18,21,2,0,0,0,1,0,6,78,49
634530,2021-04-06,134,502239,1,12,20,9,7,7,2,0,0,4,73,49
634530,2021-04-06,134,593144,0,1,1,0,0,0,0,0,0,1,3,3
634530,2021-04-06,134,595943,0,3,3,0,0,0,0,0,0,0,5,4
634530,2021-04-06,134,605280,0,1,6,3,5,5,0,2,0,0,30,15
634530,2021-04-06,113,607219,0,6,8,2,1,1,1,0,0,0,24,17
634530,2021-04-06,113,608334,0,3,4,1,0,0,0,0,0,0,11,8
634530,2021-04-06,134,621249,0,7,13,5,2,2,0,1,0,3,40,28
634559,2021-04-06,158,502202,0,3,3,0,0,0,0,0,1,0,13,7
634559,2021-04-06,112,572193,0,3,5,1,0,0,0,1,0,2,26,16
634559,2021-04-06,112,595465,0,3,3,0,0,0,0,0,0,2,14,9
634559,2021-04-06,112,596027,0,6,8,0,0,0,0,2,0,4,32,19
634559,2021-04-06,158,608718,0,9,10,0,0,0,0,1,0,2,41,26
634559,2021-04-06,112,640470,1,15,20,4,4,4,2,2,0,4,77,47
634559,2021-04-06,158,642547,1,15,18,1,0,0,0,4,0,8,91,50
634586,2021-04-06,117,425844,1,21,26,5,2,2,1,1,0,4,96,62
634586,2021-04-06,117,519151,0,6,7,2,0,0,0,0,0,2,29,21
634586,2021-04-06,108,594577,0,3,3,0,0,0,0,0,0,1,11,7
634586,2021-04-06,108,605164,1,18,24,4,2,2,2,2,0,10,102,73
634586,2021-04-06,108,628452,0,3,6,3,2,2,1,0,0,3,27,19
634586,2021-04-06,108,642083,0,3,3,0,0,0,0,0,0,1,10,7
634590,2021-04-06,111,527048,1,15,23,5,3,3,0,2,1,6,92,53
634590,2021-04-06,139,552640,0,3,4,0,0,0,0,1,0,1,10,8
634590,2021-04-06,111,570488,0,3,3,0,1,0,0,0,0,0,12,10
634590,2021-04-06,111,592169,0,3,4,2,0,0,0,0,0,0,12,8
634590,2021-04-06,111,598264,0,6,6,0,0,0,0,0,0,4,23,19
634590,2021-04-06,139,605488,0,2,3,1,1,0,0,0,0,0,7,6
634590,2021-04-06,139,607192,1,18,24,4,1,1,0,2,0,9,97,60
634590,2021-04-06,111,617228,0,3,4,0,0,0,0,1,1,0,14,8
634590,2021-04-06,139,642003,0,2,3,1,0,0,0,0,0,1,8,5
634590,2021-04-06,111,650382,0,3,4,0,0,0,0,2,0,1,19,8
634590,2021-04-06,139,650895,0,3,4,1,1,1,1,0,0,2,17,11
634590,2021-04-06,111,656557,0,3,4,1,1,0,0,0,0,2,15,11
634590,2021-04-06,139,657044,0,3,5,1,2,1,0,0,1,0,15,11
634590,2021-04-06,139,664126,0,4,5,2,1,1,0,0,0,2,16,13
634594,2021-04-06,146,542947,0,3,4,1,1,1,1,0,0,1,27,22
634594,2021-04-06,146,554340,0,3,5,1,0,0,0,1,0,0,24,14
634594,2021-04-06,146,571670,0,3,4,0,0,0,0,1,0,1,14,8
634594,2021-04-06,138,606149,0,3,3,0,0,0,0,0,0,3,15,10
634594,2021-04-06,138,607231,1,12,19,4,1,0,0,3,1,4,82,48
634594,2021-04-06,138,621052,0,4,5,0,0,0,0,1,0,1,21,11
634594,2021-04-06,138,643778,0,2,3,1,0,0,0,0,0,1,9,7
634594,2021-04-06,146,645261,1,18,25,4,3,2,0,2,0,10,93,62
634594,2021-04-06,138,650893,0,2,2,0,0,0,0,0,0,0,10,6
634594,2021-04-06,138,664854,0,4,8,2,1,1,0,2,0,1,28,15
634599,2021-04-06,110,453281,0,3,6,3,3,3,1,0,0,0,12,10
634599,2021-04-06,147,476595,0,3,6,3,2,2,1,0,0,1,25,16
634599,2021-04-06,147,543037,1,21,25,4,0,0,0,0,0,13,97,71
634599,2021-04-06,110,592644,0,9,10,2,0,0,0,0,0,0,39,24
634599,2021-04-06,147,643338,0,3,3,0,0,0,0,0,0,0,9,7
634599,2021-04-06,110,665152,1,9,18,5,3,3,1,4,0,5,85,51
634599,2021-04-06,110,669330,0,3,5,1,1,1,0,1,0,1,22,12
634603,2021-04-06,142,457918,1,12,18,3,1,1,0,3,0,4,89,55
634603,2021-04-06,116,542585,0,3,4,1,1,1,1,0,0,1,16,12
634603,2021-04-06,142,570663,0,2,4,1,1,0,0,1,0,1,19,12
634603,2021-04-06,142,573124,0,3,4,2,0,0,0,0,0,1,19,16
634603,2021-04-06,142,573204,0,6,7,1,0,0,0,0,0,5,30,20
634603,2021-04-06,116,605242,0,6,8,2,1,1,1,0,0,4,40,23
634603,2021-04-06,142,608648,0,3,3,0,0,0,0,1,0,1,12,8
634603,2021-04-06,116,642397,0,6,7,1,0,0,0,0,0,2,26,17
634603,2021-04-06,116,650530,0,3,4,0,0,0,0,0,0,1,22,11
634603,2021-04-06,116,663554,1,12,19,5,1,1,0,2,0,4,82,50
634603,2021-04-06,142,664054,0,3,7,3,2,2,0,1,0,3,28,18
634608,2021-04-06,143,445213,0,2,3,1,0,0,0,0,0,0,11,7
634608,2021-04-06,143,502624,1,15,20,2,2,2,1,2,1,3,80,49
634608,2021-04-06,121,543507,0,3,5,2,0,0,0,0,0,2,25,15
634608,2021-04-06,121,544727,0,3,6,2,2,1,0,1,0,1,23,14
634608,2021-04-06,143,571735,0,6,10,2,2,2,1,2,0,0,37,17
634608,2021-04-06,121,573186,1,18,24,3,1,1,1,2,1,3,85,53
634608,2021-04-06,143,592826,0,4,8,0,4,4,0,4,0,4,40,19
634608,2021-04-06,121,612434,0,3,6,3,1,1,0,0,0,2,27,16
634609,2021-04-06,136,572020,1,4,5,0,1,1,0,1,0,2,24,15
634609,2021-04-06,136,594987,0,4,9,3,1,1,0,2,0,2,39,22
634609,2021-04-06,145,605359,0,6,10,3,1,1,0,1,0,1,36,18
634609,2021-04-06,145,608337,1,16,22,4,3,3,0,1,0,10,96,61
634609,2021-04-06,136,641871,0,5,9,1,4,4,1,2,1,1,38,23
634609,2021-04-06,136,664948,0,3,4,2,0,0,0,0,0,1,15,10
634609,2021-04-06,145,676051,0,2,3,1,0,0,0,0,0,2,11,8
634609,2021-04-06,136,676606,0,11,17,4,4,4,2,1,0,4,73,52
634609,2021-04-06,145,676979,0,3,5,1,0,0,0,1,0,2,21,12
634619,2021-04-06,115,453268,0,3,4,0,1,0,0,0,0,1,14,11
634619,2021-04-06,115,571710,0,3,3,0,0,0,0,0,0,2,13,8
634619,2021-04-06,109,592233,0,2,1,0,0,0,0,0,0,0,5,4
634619,2021-04-06,115,596112,0,3,5,2,1,0,0,0,0,1,20,13
634619,2021-04-06,109,596133,1,17,21,4,3,3,3,0,0,3,82,55
634619,2021-04-06,109,606965,0,3,4,1,1,1,1,0,0,1,17,10
634619,2021-04-06,115,608032,0,3,3,0,0,0,0,0,0,1,17,10
634619,2021-04-06,115,608566,1,18,25,5,3,3,1,2,0,5,91,56
634619,2021-04-06,109,622065,0,2,4,1,1,1,1,1,0,2,26,16
634619,2021-04-06,115,622075,0,3,6,3,2,2,1,0,0,1,23,16
634619,2021-04-06,115,641386,0,3,6,3,3,2,0,0,0,0,11,10
634619,2021-04-06,115,641755,0,3,5,0,0,0,0,1,1,2,25,14
634619,2021-04-06,109,661255,0,3,6,1,1,0,0,2,0,2,16,10
634619,2021-04-06,109,664199,0,3,5,1,0,0,0,0,0,1,22,15
634619,2021-04-06,109,676840,0,9,11,1,2,0,0,1,0,1,30,19
634624,2021-04-06,120,453286,1,18,23,5,4,4,4,0,0,9,91,60
634624,2021-04-06,144,458708,0,1,1,0,0,0,0,0,0,0,4,2
634624,2021-04-06,144,519293,0,0,3,2,1,1,0,0,1,0,7,3
634624,2021-04-06,120,543339,0,3,4,0,0,0,0,1,0,2,18,10
634624,2021-04-06,144,554431,0,2,5,1,0,0,0,2,0,1,29,17
634624,2021-04-06,144,592767,1,18,23,4,4,2,1,1,0,8,94,68
634624,2021-04-06,120,593833,0,1,1,0,0,0,0,0,0,0,7,4
634624,2021-04-06,144,621345,0,3,7,3,1,1,0,1,0,0,20,14
634624,2021-04-06,120,640448,0,2,5,2,1,1,0,1,0,0,18,12
634624,2021-04-06,120,641851,0,3,4,0,0,0,0,1,0,0,15,8
634628,2021-04-06,133,433589,0,3,4,1,0,0,0,1,0,1,16,9
634628,2021-04-06,119,445276,0,3,4,0,0,0,0,1,0,0,18,9
634628,2021-04-06,119,477132,1,21,25,4,1,1,0,0,0,8,91,61
634628,2021-04-06,119,595014,0,3,5,1,0,0,0,1,0,2,18,10
634628,2021-04-06,133,605135,1,18,28,9,4,4,2,1,1,4,102,65
634628,2021-04-06,133,607179,0,3,4,1,1,1,1,0,0,1,21,14
634628,2021-04-06,133,642152,0,3,3,0,0,0,0,0,0,1,8,6
634635,2021-04-06,140,453178,0,3,3,0,0,0,0,0,0,0,8,7
634635,2021-04-06,140,456713,0,3,4,1,1,1,1,0,0,1,13,8
634635,2021-04-06,141,475479,0,3,4,2,1,0,0,0,0,0,17,10
634635,2021-04-06,141,543548,0,9,13,3,1,1,1,2,0,2,49,28
634635,2021-04-06,141,543699,1,9,15,6,5,5,3,0,0,2,59,34
634635,2021-04-06,141,621366,0,3,3,0,0,0,0,0,0,2,10,7
634635,2021-04-06,140,621368,0,6,9,2,2,2,0,1,0,2,32,23
634635,2021-04-06,140,641540,1,15,18,3,1,1,1,0,0,6,70,51
634527,2021-04-07,144,458708,0,6,7,0,0,0,0,1,0,2,33,21
634527,2021-04-07,120,501593,0,3,3,0,0,0,0,0,0,1,14,10
634527,2021-04-07,144,518858,0,3,3,0,0,0,0,0,0,0,13,8
634527,2021-04-07,144,519293,0,3,5,1,1,1,0,2,0,1,21,11
634527,2021-04-07,120,593833,0,3,5,2,1,1,0,0,0,2,21,14
634527,2021-04-07,120,607200,1,5,14,6,6,5,0,3,0,1,45,27
634527,2021-04-07,144,608331,1,6,15,8,5,5,1,1,0,3,49,30
634527,2021-04-07,144,621345,0,3,4,0,0,0,0,0,1,2,13,10
634527,2021-04-07,120,621348,0,3,4,1,0,0,0,0,0,2,15,8
634527,2021-04-07,120,640448,0,3,3,0,0,0,0,0,0,3,12,9
634527,2021-04-07,120,641851,0,4,4,0,0,0,0,0,0,1,15,10
634539,2021-04-07,110,491624,0,7,9,2,1,0,0,0,0,3,31,20
634539,2021-04-07,147,503285,0,3,3,0,0,0,0,0,0,1,12,8
634539,2021-04-07,110,542888,0,2,4,2,1,1,0,0,0,0,15,10
634539,2021-04-07,147,547973,0,3,3,0,0,0,0,0,0,3,16,11
634539,2021-04-07,147,570666,0,2,3,0,0,0,0,1,0,2,12,8
634539,2021-04-07,147,592791,1,14,17,3,2,2,2,0,0,7,74,47
634539,2021-04-07,110,607644,1,14,22,7,1,1,0,2,0,4,93,58
634539,2021-04-07,110,622253,0,3,4,1,0,0,0,0,0,0,22,14
634539,2021-04-07,147,642528,0,3,3,0,0,0,0,0,0,1,11,9
634539,2021-04-07,110,643316,0,3,2,0,0,0,0,0,0,0,7,6
634539,2021-04-07,147,643338,0,4,7,1,2,0,0,1,0,1,27,16
634539,2021-04-07,147,656793,0,4,4,0,0,0,0,0,0,2,20,13
634539,2021-04-07,110,656945,0,4,5,1,0,0,0,0,0,3,21,14
634542,2021-04-07,109,461872,0,3,6,2,3,3,0,1,0,1,16,10
634542,2021-04-07,109,518516,1,15,26,8,5,5,0,2,1,4,99,60
634542,2021-04-07,109,592761,0,6,7,0,0,0,0,1,0,5,34,23
634542,2021-04-07,115,622608,1,24,28,4,0,0,0,2,0,3,96,62
634542,2021-04-07,115,642068,0,3,5,1,0,0,0,0,0,1,15,12
634549,2021-04-07,158,502202,0,1,1,0,0,0,0,0,0,0,6,4
634549,2021-04-07,112,518886,0,3,3,0,0,0,0,0,0,1,12,9
634549,2021-04-07,112,519443,0,3,5,2,3,2,1,0,0,1,17,11
634549,2021-04-07,112,543294,1,18,24,4,0,0,0,1,0,6,85,59
634549,2021-04-07,112,605177,0,2,3,1,0,0,0,0,0,2,13,9
634549,2021-04-07,158,605540,1,21,22,1,0,0,0,0,0,8,74,51
634549,2021-04-07,112,621219,0,4,5,1,1,1,1,0,0,0,22,12
634549,2021-04-07,158,623352,0,3,4,0,0,0,0,1,0,2,18,10
634549,2021-04-07,158,642207,0,3,5,1,1,1,1,1,0,2,24,12
634549,2021-04-07,158,656420,0,2,5,1,1,0,0,2,0,0,25,12
634563,2021-04-07,135,453343,0,3,3,0,0,0,0,0,0,1,12,8
